what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329824045221
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1329824047033
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329824048464
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329824049649
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1329824052873
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1329824053079
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824056736
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824059539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824063010
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824065870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824068080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824069991
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824070172
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824070578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824075843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824078313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824078518
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824080467
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329824080638
activated,view,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1329824089145
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329824093052
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [5-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1329824093934
activated,view,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1329824096853
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824125021
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824156654
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329824159514
