what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1330252491163
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1330252491163
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1330252491170
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1330252491170
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1330252491171
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1330252491172
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1330252491173
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1330252491174
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1330252491174
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1330252491176
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1330252491176
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1330252491176
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1330252491180
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1330252491181
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1330252491181
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1330252491182
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1330252491182
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1330252491183
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1330252491184
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1330252491185
started,bundle,com.altera.sbtgui.project,11.1.0.173,"com.altera.sbtgui.project",1330252491185
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1330252491192
os,sysinfo,,,"linux",1330252491199
arch,sysinfo,,,"x86",1330252491199
ws,sysinfo,,,"gtk",1330252491199
locale,sysinfo,,,"en_US",1330252491199
processors,sysinfo,,,"2",1330252491199
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1330252491199
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1330252491199
java.specification.name,sysinfo,,,"Java Platform API Specification",1330252491199
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1330252491199
java.specification.version,sysinfo,,,"1.6",1330252491199
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1330252491199
java.version,sysinfo,,,"1.6.0_23",1330252491199
java.vm.info,sysinfo,,,"mixed mode",1330252491199
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1330252491199
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1330252491199
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1330252491199
java.vm.specification.version,sysinfo,,,"1.0",1330252491199
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1330252491199
java.vm.version,sysinfo,,,"19.0-b09",1330252491199
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1330252491380
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1330252491444
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1330252491449
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1330252491550
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1330252491555
started,bundle,com.altera.sbtgui.integration,11.1.0.173,"com.altera.sbtgui.integration",1330252491663
started,bundle,com.altera.systemconsole,11.1.0.173,"com.altera.systemconsole",1330252491671
started,bundle,com.altera.utilities,11.1.0.173,"com.altera.utilities",1330252491725
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1330252491857
started,bundle,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch",1330252492273
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1330252493651
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1330252497587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1330252518595
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330252521213
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1330252522455
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1330252522533
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1330252522540
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1330252522566
started,bundle,com.altera.sbtgui.core,11.1.0.173,"com.altera.sbtgui.core",1330252522572
opened,view,com.altera.sbtgui.launch,11.1.0.173,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1330252524604
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1330252525085
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1330252525115
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1330252525129
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1330252525130
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1330252525159
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [4-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1330252526126
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [4-1]', --device=1, --instance=0, --go, --accept-bad-sysid, /home/darius/Projects/altera/de0_vga/hw/de0_vga_qsys/software/de0_vga_qsys_application/de0_vga_qsys_application.elf] return code: 8",1330252527459
error,log,,,"Downloading ELF Process failed",1330252527466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1330252527670
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1330252531612
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1330252533846
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330252534907
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1330252536886
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1330252536933
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330252536952
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1330252540023
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1330252544439
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1330252545883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1330252545907
